r_def,t_loc_tri,ent,n_hog,sex,eda,cs_p12,cs_p13_1,e_con,ur,clase1,rama,ing7c,alta_educacion_ingreso_missing,pre_asa,tip_con_2,anios_esc,hrsocup,ing_x_hrs,mh_col
0,1,15,1,2,47,1,2,3,1,1,4,1,0,2,sin_contrato,6,21,42.85714,1
0,1,15,1,1,24,1,7,6,1,1,3,1,0,2,sin_contrato,16,60,25,1
0,1,15,1,1,38,1,4,1,1,1,4,7,0,0,No_aplica,12,60,0,1
0,3,15,1,1,37,1,6,5,1,1,4,1,0,1,contrato,12,30,56.66667,1
0,1,15,1,1,58,1,3,1,1,1,1,7,0,0,No_aplica,9,55,0,1
0,1,15,1,2,40,1,7,6,1,1,4,3,0,1,contrato,17,32,0,0
0,3,15,1,2,20,1,4,6,1,1,3,1,0,0,No_aplica,12,9,111.11111,1
0,2,15,1,2,31,1,4,1,1,1,3,2,0,0,No_aplica,12,70,0,0
0,1,15,1,1,32,1,3,1,1,1,4,2,0,2,sin_contrato,9,0,0,1
0,1,15,1,1,31,1,3,1,1,1,3,2,0,2,sin_contrato,9,54,35.18519,1
0,1,15,1,2,28,1,7,6,1,1,4,5,0,1,contrato,14,0,0,0
0,3,15,1,1,47,1,6,5,1,1,3,7,0,0,No_aplica,12,48,0,1
0,3,15,1,1,25,1,3,1,1,1,1,2,0,1,sin_contrato,9,55,45.45455,1
0,1,15,1,1,49,1,4,2,1,1,4,1,0,2,sin_contrato,12,54,25.92593,1
0,3,15,1,1,53,1,2,5,1,1,6,1,0,2,sin_contrato,6,42,0,1
0,2,15,1,1,34,1,3,6,1,1,4,7,0,1,contrato,9,48,0,0
0,2,15,1,2,30,1,2,1,1,1,4,1,0,2,sin_contrato,6,8,43.75,1
0,2,15,1,1,44,1,7,1,1,1,2,3,0,1,contrato,16,40,87.2093,0
0,1,15,1,2,37,1,3,2,1,1,4,1,0,2,sin_contrato,9,48,19.79167,1
0,1,15,1,1,38,1,2,5,1,1,2,2,0,1,contrato,6,48,52.08333,0
0,1,15,1,1,29,1,4,6,1,1,4,1,0,1,contrato,12,48,27.08333,0
0,2,15,1,2,45,1,6,5,1,1,4,2,0,1,contrato,12,45,0,0
0,2,15,1,1,25,1,4,5,1,1,2,1,0,2,sin_contrato,12,48,31.25,1
0,2,15,1,1,77,1,8,3,1,1,4,4,0,0,No_aplica,18,15,465.11628,0
0,2,15,1,1,46,1,4,5,1,1,4,2,0,1,sin_contrato,10,51,0,1
0,1,15,1,1,56,1,6,6,1,1,4,7,0,1,contrato,12,45,0,0
0,2,15,1,1,30,1,7,6,1,1,2,3,0,1,contrato,17,45,113.69509,0
0,3,15,1,2,38,1,7,1,1,1,4,7,1,1,contrato,17,30,0,0
0,2,15,1,1,56,1,8,5,1,1,2,3,0,1,contrato,18,66,0,0
0,2,15,1,1,73,1,7,5,1,1,4,4,0,1,contrato,17,30,193.79845,0
0,2,15,1,2,40,1,7,4,2,1,4,7,1,1,contrato,17,40,0,0
0,3,15,1,1,48,1,3,5,2,1,4,2,0,1,contrato,9,96,20.34884,0
0,3,15,1,2,41,1,4,5,2,1,2,1,0,1,contrato,12,48,29.16667,0
0,3,15,1,1,23,1,3,1,2,1,1,2,0,2,sin_contrato,9,50,36,1
0,3,15,1,2,56,1,2,2,2,1,4,1,0,1,contrato,3,54,21.53316,0
0,3,15,1,2,40,1,3,6,2,1,7,1,0,2,sin_contrato,9,35,2.85714,1
0,3,15,1,2,17,1,3,6,2,1,3,6,0,0,No_aplica,9,42,0,1
0,3,15,1,1,37,1,3,5,2,1,4,3,0,1,contrato,9,84,42.08195,0
0,3,15,1,1,36,1,4,1,2,1,1,2,0,1,contrato,12,48,41.66667,0
0,3,15,1,1,26,1,7,5,2,1,4,1,0,1,contrato,17,48,31.25,0
0,4,9,1,2,24,1,6,6,2,1,4,2,0,2,sin_contrato,11,45,44.44444,1
0,4,9,1,2,27,1,3,1,2,1,4,1,0,2,sin_contrato,9,8,37.5,1
0,4,15,1,2,54,1,4,2,2,1,4,1,0,1,no_especificado,12,24,58.13953,0
0,4,15,1,1,16,1,3,6,2,1,1,2,0,2,sin_contrato,8,60,33.33333,1
0,4,15,1,1,37,1,3,5,2,1,1,2,0,2,sin_contrato,9,45,62.22222,1
0,4,15,1,2,25,1,2,5,2,1,4,1,0,1,contrato,6,54,30.14643,0
0,1,9,1,2,63,1,6,4,1,1,4,1,0,2,sin_contrato,11,8,0,1
0,1,9,1,2,35,1,7,5,1,1,4,1,0,0,No_aplica,16,45,0,0
0,1,9,1,2,67,1,2,1,1,1,4,1,0,2,sin_contrato,2,27,59.25926,1
0,1,9,1,2,32,1,7,5,1,1,4,2,0,1,contrato,17,40,50,0
0,1,9,1,1,40,1,4,5,1,1,3,1,0,1,contrato,12,48,25,0
0,1,9,1,1,36,1,4,5,1,1,4,2,0,1,contrato,12,0,0,0
0,1,9,1,1,39,1,4,1,1,1,3,2,0,1,contrato,12,60,0,0
0,1,9,1,1,33,1,6,1,1,1,4,1,0,1,sin_contrato,12,40,0,1
0,1,9,1,1,53,1,3,5,1,1,4,7,0,1,contrato,9,38,0,0
0,1,9,1,1,36,1,7,6,1,1,3,2,0,0,No_aplica,16,80,25,1
0,1,9,1,1,38,1,6,5,1,1,3,5,0,0,No_aplica,12,80,125,1
0,1,9,1,2,15,1,3,6,1,1,4,1,0,2,sin_contrato,8,18,13.33333,1
0,1,9,1,1,60,1,2,5,1,1,4,7,0,0,No_aplica,6,60,0,1
0,1,9,1,1,61,1,7,5,1,1,4,1,0,0,No_aplica,16,40,23.25581,1
0,1,9,1,2,19,1,4,6,1,1,3,1,0,1,sin_contrato,11,36,27.77778,1
0,1,9,1,2,50,1,4,2,1,1,4,1,0,1,sin_contrato,12,40,0,1
0,1,9,1,1,41,1,4,6,1,1,4,3,0,1,contrato,12,40,93.02326,0
0,1,9,1,2,48,1,3,2,1,1,4,2,0,0,No_aplica,9,30,0,0
0,1,9,1,2,51,1,4,3,1,1,3,3,0,1,contrato,12,65,64.40072,0
0,1,9,1,1,60,1,4,2,1,1,4,2,0,1,contrato,10,48,0,0
0,1,9,1,1,40,1,8,6,1,1,4,3,0,1,contrato,18,36,142.11886,0
0,1,9,1,2,44,1,4,5,1,1,3,1,0,1,sin_contrato,11,45,0,1
0,1,9,1,2,50,1,6,2,1,1,4,1,0,1,contrato,12,45,33.07494,0
0,1,9,1,1,45,1,4,6,1,1,4,2,0,0,No_aplica,12,72,41.66667,1
0,1,9,1,1,57,1,7,1,1,1,2,1,0,1,contrato,16,40,0,0
0,1,9,1,2,34,1,7,6,1,1,4,5,0,1,contrato,17,40,290.69767,0
0,1,9,1,2,27,1,6,6,1,1,4,1,0,1,contrato,12,52,0,0
0,1,9,1,1,34,1,4,1,1,1,4,7,0,2,sin_contrato,12,77,0,1
0,1,9,1,1,49,1,6,3,1,1,2,2,0,1,sin_contrato,10,45,51.67959,0
0,1,9,1,2,29,1,7,6,1,1,4,7,0,2,contrato,16,40,0,1
0,1,9,1,2,52,1,3,6,1,1,3,1,0,0,No_aplica,9,21,28.57143,1
0,1,9,1,2,60,1,3,2,1,1,4,1,0,0,No_aplica,9,15,0,1
0,1,9,1,1,25,1,4,1,1,1,3,7,0,2,sin_contrato,12,48,0,1
0,2,9,1,2,39,1,7,1,1,1,4,7,1,1,contrato,16,45,0,0
0,1,9,1,1,40,1,3,5,1,1,4,2,0,1,sin_contrato,7,45,0,1
0,1,9,1,2,24,1,4,6,1,1,2,1,0,1,contrato,12,45,0,0
0,1,9,1,2,63,1,2,4,1,1,4,1,0,1,contrato,6,48,30.03876,0
0,1,9,1,1,24,1,3,6,1,1,4,1,0,1,contrato,9,54,0,0
0,1,9,1,2,54,1,7,6,1,1,4,3,0,1,contrato,16,40,116.27907,0
0,1,9,1,2,30,1,9,6,1,1,4,3,0,1,contrato,19,48,106.58915,0
0,1,9,1,2,33,1,7,1,1,1,1,4,0,0,No_aplica,16,36,0,0
0,1,15,1,1,47,1,7,5,1,1,4,7,0,0,No_aplica,16,0,0,1
0,1,15,1,1,24,1,7,6,1,1,3,4,0,0,No_aplica,14,20,300,1
0,1,15,1,2,28,1,7,2,1,1,4,1,0,1,contrato,16,48,6.78295,0
0,1,15,1,1,27,1,7,6,1,1,2,3,0,1,contrato,16,50,93.02326,0
0,1,15,1,2,32,1,3,6,1,1,2,1,0,1,contrato,9,50,26.32558,0
0,1,15,1,1,53,1,3,5,1,1,2,2,0,1,contrato,9,40,0,0
0,1,15,1,1,23,1,4,6,1,1,4,7,0,2,sin_contrato,11,42,0,1
0,1,15,1,1,77,1,6,5,1,1,5,2,0,1,contrato,12,40,58.13953,0
0,1,15,1,1,33,1,3,1,1,1,4,1,0,1,contrato,9,32,0,0
0,1,15,1,2,47,1,4,5,1,1,2,2,0,1,contrato,12,48,38.75969,0
0,1,15,1,2,48,1,7,6,1,1,5,3,0,1,contrato,17,45,103.35917,0
0,1,15,1,1,70,1,2,5,1,1,2,1,0,0,No_aplica,6,34,32.35294,1
0,1,15,1,1,32,1,7,6,1,1,4,2,0,1,contrato,15,24,0,0
0,1,15,1,2,59,1,3,4,1,1,4,1,0,1,sin_contrato,9,25,28,1
0,2,15,1,1,49,1,7,5,1,1,4,3,0,1,contrato,17,66,73.99577,0
0,1,15,1,1,35,1,7,1,1,1,4,2,0,1,contrato,16,40,0,0
0,1,15,1,2,38,1,3,6,1,1,3,1,0,2,sin_contrato,9,28,0,1
0,1,15,1,1,30,1,4,1,1,1,1,1,0,2,sin_contrato,12,48,0,1
0,1,15,1,1,58,1,2,5,1,1,4,1,0,0,No_aplica,2,84,0,1
0,1,15,1,2,24,1,4,6,1,1,3,1,0,2,sin_contrato,12,48,25,1
0,1,15,1,1,39,1,3,1,1,1,1,3,0,0,No_aplica,9,45,111.11111,1
0,3,15,1,1,37,1,3,1,1,1,1,2,0,2,sin_contrato,9,45,55.55556,1
0,1,15,1,1,40,1,4,5,1,1,2,2,0,1,contrato,12,48,0,0
0,2,15,1,1,71,1,3,5,1,1,3,1,0,0,No_aplica,9,35,34.28571,1
0,1,15,1,1,33,1,7,5,1,1,4,3,0,1,contrato,17,45,0,0
0,1,15,1,1,56,1,7,5,1,1,4,2,0,0,No_aplica,17,48,58.13953,0
0,3,15,1,1,19,1,3,6,1,1,2,1,0,2,sin_contrato,8,50,20,1
0,1,15,1,1,37,1,7,5,1,1,3,2,0,2,sin_contrato,13,60,0,1
0,2,15,1,1,53,1,8,1,1,1,2,4,0,1,contrato,18,40,145.34884,0
0,1,15,1,2,33,1,6,6,1,1,4,1,0,1,contrato,12,48,35.41667,0
0,3,15,1,1,60,1,3,1,1,1,1,1,0,2,sin_contrato,9,40,37.5,1
0,2,15,1,1,36,1,3,1,1,1,2,2,0,1,contrato,9,54,0,0
0,2,15,1,2,49,1,3,2,1,1,4,2,0,1,contrato,9,32,62.5,0
0,2,15,1,1,46,1,2,5,1,1,2,2,0,1,contrato,6,48,41.66667,0
0,2,15,1,1,28,1,4,1,1,1,3,2,0,0,No_aplica,11,74,0,1
0,3,15,1,1,37,1,3,5,1,1,3,2,0,1,contrato,9,0,0,0
0,3,15,1,2,41,1,7,5,1,1,3,2,0,0,No_aplica,13,72,0,1
0,3,15,1,2,36,1,7,5,2,1,2,2,0,1,contrato,17,45,46.51163,0
0,3,15,1,1,33,1,3,5,2,1,6,1,0,0,No_aplica,9,52,24.5975,0
0,3,15,1,1,51,2,0,5,2,1,6,2,0,0,No_aplica,0,42,47.61905,1
0,3,15,1,1,21,1,2,5,2,1,2,7,0,0,No_aplica,6,26,0,1
0,4,15,1,1,19,1,7,6,2,1,3,1,0,2,sin_contrato,14,51,6.86275,1
0,4,15,1,2,20,1,4,1,2,1,4,1,0,2,sin_contrato,12,35,34.28571,1
0,1,9,1,2,76,1,7,5,1,1,4,7,1,0,No_aplica,17,0,0,0
0,1,9,1,2,50,1,3,5,1,1,4,2,0,1,contrato,9,48,58.13953,0
0,1,9,1,2,32,1,4,6,1,1,4,1,0,1,contrato,11,34,0,0
0,1,9,1,2,42,1,6,1,1,1,3,1,0,1,contrato,12,48,0,0
0,1,9,1,1,44,1,7,1,1,1,4,3,0,1,contrato,17,16,250,0
0,1,9,1,1,40,1,7,6,1,1,4,3,0,1,contrato,16,50,0,0
0,1,9,1,1,28,1,7,1,1,1,4,2,0,1,contrato,15,72,0,0
0,1,9,1,2,36,1,7,5,1,1,4,2,0,1,contrato,17,40,0,0
0,2,9,1,1,33,1,3,1,1,1,1,2,0,2,sin_contrato,9,56,35.71429,1
0,2,9,1,1,27,1,3,1,1,1,4,1,0,2,sin_contrato,9,56,0,1
0,1,9,1,1,28,1,7,6,1,1,4,2,0,1,contrato,16,70,26.57807,0
0,1,9,1,1,59,1,6,1,1,1,2,2,0,0,No_aplica,12,35,0,1
0,1,9,1,1,35,1,4,6,1,1,3,3,0,1,contrato,12,60,0,0
0,1,9,1,1,49,1,4,5,1,1,4,2,0,1,contrato,12,40,83.72093,0
0,1,9,1,2,40,1,6,1,1,1,3,2,0,1,contrato,12,54,0,0
0,1,9,1,2,80,1,2,4,1,1,3,1,0,0,No_aplica,4,16,12.5,1
0,1,9,1,1,62,1,7,5,1,1,4,2,0,1,contrato,16,40,52.32558,0
0,1,9,1,2,60,1,6,5,1,1,3,2,0,0,No_aplica,10,70,29.90033,0
0,1,9,1,1,40,1,7,5,1,1,4,7,1,1,contrato,16,40,0,0
0,1,9,1,2,37,1,8,6,1,1,4,7,1,1,contrato,18,0,0,0
0,1,9,1,2,37,1,7,5,1,1,4,3,0,1,contrato,16,30,155.03876,0
0,1,9,1,1,50,1,7,1,1,1,4,4,0,0,No_aplica,16,60,96.89922,0
0,1,9,1,2,33,1,6,5,1,1,4,1,0,0,No_aplica,12,17,88.23529,1
0,1,9,1,2,30,1,7,6,1,1,4,3,0,2,contrato,16,16,0,1
0,1,9,1,1,31,1,7,6,1,1,4,7,1,1,contrato,16,48,0,0
0,1,9,1,1,51,1,3,5,1,1,3,4,0,0,No_aplica,9,88,0,1
0,1,9,1,2,40,1,4,6,1,1,4,1,0,2,sin_contrato,12,40,0,1
0,1,15,1,1,51,1,3,5,1,1,4,7,0,0,No_aplica,8,45,0,0
0,1,15,1,1,23,1,4,6,1,1,4,2,0,0,No_aplica,12,24,104.16667,0
0,1,15,1,1,48,1,4,6,1,1,4,2,0,0,No_aplica,12,60,30,1
0,1,15,1,2,54,1,4,6,1,1,4,3,0,0,No_aplica,12,36,138.88889,0
0,1,15,1,2,54,1,3,2,1,1,4,7,0,2,sin_contrato,9,36,0,1
0,1,15,1,1,19,1,4,6,1,1,4,1,0,2,sin_contrato,12,48,25,1
0,1,15,1,1,52,1,7,5,1,1,4,1,0,0,No_aplica,16,48,24.22481,0
0,1,15,1,1,24,1,4,6,1,1,2,1,0,2,sin_contrato,12,54,0,1
0,3,15,1,1,57,1,6,5,1,1,4,3,0,0,No_aplica,12,67,74.62687,0
0,1,15,1,2,61,1,3,5,1,1,4,1,0,0,No_aplica,9,18,0,1
0,1,15,1,2,62,1,8,5,1,1,4,4,0,1,contrato,19,21,310.07752,0
0,1,15,1,2,43,1,7,6,1,1,4,2,0,1,contrato,16,40,46.51163,0
0,1,15,1,1,25,1,3,6,1,1,4,7,0,1,contrato,9,42,0,0
0,1,15,1,2,54,1,7,6,1,1,7,7,1,1,contrato,16,40,0,0
0,1,15,1,1,27,1,2,5,1,1,3,2,0,1,contrato,3,40,52.32558,0
0,1,15,1,1,27,1,7,1,1,1,5,1,0,2,sin_contrato,16,48,0,1
0,1,15,1,1,45,1,3,5,1,1,2,7,0,1,contrato,9,70,0,0
0,1,15,1,2,44,1,3,5,1,1,4,1,0,2,sin_contrato,9,10,0,1
0,1,15,1,2,33,1,4,2,1,1,3,1,0,2,sin_contrato,12,10,0,1
0,1,15,1,2,44,1,4,5,1,1,3,1,0,1,contrato,12,20,0,0
0,1,15,1,2,63,1,2,5,1,1,4,2,0,0,No_aplica,6,48,0,0
0,1,15,1,1,22,1,4,6,1,1,2,2,0,1,contrato,12,0,0,0
0,3,15,1,1,39,1,3,5,1,1,1,3,0,2,sin_contrato,9,0,0,1
0,2,15,1,1,34,1,4,1,1,1,2,2,0,1,contrato,12,48,0,0
0,1,15,1,2,55,1,2,5,1,1,4,1,0,2,sin_contrato,4,48,0,1
0,1,15,1,1,29,1,4,6,1,1,2,2,0,1,contrato,12,32,76.30814,0
0,1,15,1,1,53,1,7,6,1,1,1,2,0,0,No_aplica,17,58,0,1
0,1,15,1,1,38,1,3,5,1,1,4,3,0,0,No_aplica,9,45,0,0
0,2,15,1,1,40,1,3,1,1,1,2,1,0,1,contrato,9,40,35,0
0,1,15,1,1,33,1,6,1,1,1,4,1,0,2,sin_contrato,12,60,21.66667,1
0,3,15,1,1,65,1,7,5,1,1,3,2,0,0,No_aplica,17,45,0,0
0,2,15,1,2,33,1,4,5,1,1,3,2,0,0,No_aplica,11,56,37.37542,0
0,1,15,1,2,54,1,3,6,1,1,3,2,0,1,contrato,9,48,0,0
0,2,15,1,2,29,1,6,1,1,1,3,6,0,0,No_aplica,12,56,0,1
0,2,15,1,1,20,1,3,6,1,1,3,1,0,2,sin_contrato,8,56,21.42857,1
0,2,15,1,1,18,1,3,6,1,1,3,1,0,2,sin_contrato,9,56,19.64286,1
0,2,15,1,1,51,1,3,5,1,1,2,2,0,1,contrato,9,54,0,0
0,1,15,1,1,53,1,3,1,1,1,4,7,0,0,No_aplica,9,60,0,1
0,2,15,1,1,24,1,3,6,1,1,3,1,0,2,sin_contrato,9,48,31.25,1
0,3,15,1,1,37,1,3,1,1,1,1,7,0,2,sin_contrato,9,48,0,1
0,3,15,1,1,35,1,4,5,1,1,2,1,0,1,contrato,12,40,40,0
0,1,15,1,1,41,1,7,5,1,1,4,7,1,0,No_aplica,16,40,0,0
0,1,15,1,2,38,1,7,5,1,1,4,7,0,2,sin_contrato,17,40,0,1
0,1,15,1,2,47,1,8,5,1,1,4,4,0,1,contrato,18,30,0,0
0,3,15,1,1,31,1,3,5,1,1,4,1,0,2,sin_contrato,8,40,0,1
0,2,15,1,2,43,1,2,6,1,1,4,1,0,2,sin_contrato,6,24,25,1
0,2,15,1,1,45,1,0,1,2,1,4,2,0,2,sin_contrato,0,56,37.37542,1
0,3,15,1,1,54,1,2,5,2,1,1,2,0,2,sin_contrato,6,50,36,1
0,3,15,1,1,31,1,3,6,2,1,2,1,0,1,contrato,9,54,29.62963,0
0,3,15,1,1,65,2,0,1,2,1,6,7,0,0,No_aplica,0,56,0,1
0,3,15,1,1,37,1,3,5,2,1,2,1,0,1,contrato,9,40,37.5,0
0,3,15,1,2,68,2,0,6,2,1,3,7,0,0,No_aplica,0,36,0,1
0,3,15,1,1,25,1,3,1,2,1,4,7,0,0,No_aplica,9,48,0,1
0,4,9,1,2,66,1,7,3,2,1,4,1,0,0,No_aplica,16,20,25,1
0,4,15,1,1,55,1,2,5,2,1,1,2,0,0,No_aplica,6,48,41.66667,1
0,4,15,1,1,52,1,2,5,2,1,6,1,0,0,No_aplica,6,48,14.77713,1
0,4,15,1,2,53,1,3,4,2,1,6,2,0,2,sin_contrato,9,48,37.5,1
0,4,15,1,1,21,1,4,6,2,1,4,3,0,1,contrato,12,84,49.83389,0
0,3,15,1,1,65,1,2,1,2,1,6,1,0,2,sin_contrato,6,24,25,1
0,4,15,1,2,57,1,2,4,2,1,6,1,0,2,sin_contrato,2,42,31.42857,1
0,4,15,1,1,54,1,3,5,2,1,4,2,0,1,contrato,9,45,0,0
0,4,15,1,1,68,1,3,5,2,1,6,1,0,2,sin_contrato,9,40,25,1
0,1,9,1,2,47,1,8,5,1,1,4,7,0,2,contrato,19,16,0,1
0,1,9,1,2,23,1,4,6,1,1,4,7,0,1,contrato,11,48,0,0
0,1,9,1,1,50,1,3,1,1,1,4,2,0,1,sin_contrato,9,36,51.67959,1
0,1,9,1,2,26,1,7,6,1,1,4,1,0,1,contrato,16,32,50.87209,0
0,1,9,1,2,47,1,4,2,1,1,4,1,0,2,sin_contrato,11,32,32.8125,1
0,1,9,1,2,50,1,8,2,1,1,4,2,0,1,contrato,19,0,0,0
0,1,9,1,2,28,1,4,2,1,1,3,1,0,1,contrato,10,33,42.2833,1
0,1,9,1,2,39,1,4,1,1,1,4,2,0,1,contrato,12,32,0,0
0,1,9,1,2,37,1,3,1,1,1,3,2,0,0,No_aplica,8,24,104.16667,1
0,1,9,1,2,38,1,7,5,1,1,4,1,0,0,No_aplica,16,36,0,1
0,1,9,1,1,32,1,7,5,1,1,4,7,1,1,contrato,16,12,0,0
0,1,9,1,1,48,1,3,5,1,1,4,1,0,0,No_aplica,9,54,25.83979,1
0,1,9,1,2,37,1,3,5,1,1,2,1,0,1,sin_contrato,9,34,46.85363,0
0,1,9,1,2,39,1,7,5,1,1,4,1,0,0,No_aplica,16,6,83.33333,1
0,1,9,1,2,27,1,7,6,1,1,4,2,0,1,sin_contrato,16,45,0,1
0,1,9,1,2,19,1,7,6,1,1,3,1,0,0,No_aplica,13,8,0,1
0,1,9,1,1,30,1,3,5,1,1,4,3,0,1,contrato,9,72,0,0
0,1,9,1,2,52,1,3,1,1,1,4,2,0,1,sin_contrato,9,40,0,1
0,1,9,1,1,53,1,4,5,1,1,4,1,0,1,contrato,12,50,27.90698,0
0,1,9,1,1,55,1,4,5,1,1,4,2,0,1,contrato,12,84,22.14839,0
0,1,9,1,1,53,1,4,6,1,1,3,1,0,2,sin_contrato,12,60,0,1
0,1,9,1,1,70,1,2,4,1,1,3,6,0,0,No_aplica,4,8,0,1
0,1,9,1,2,56,1,3,6,1,1,4,2,0,1,contrato,9,35,0,0
0,1,9,1,2,43,1,7,5,1,1,4,2,0,1,contrato,16,32,90.11628,0
0,1,9,1,1,42,1,4,3,1,1,3,1,0,2,sin_contrato,12,48,0,1
0,1,9,1,2,56,1,7,6,1,1,4,1,0,1,contrato,16,30,0,0
0,1,9,1,2,54,1,4,4,1,1,3,2,0,0,No_aplica,11,70,28.57143,1
0,1,9,1,1,62,1,7,5,1,1,1,3,0,0,No_aplica,16,15,0,0
0,1,9,1,2,61,1,3,6,1,1,4,3,0,1,contrato,9,28,132.89037,0
0,1,9,1,2,40,1,4,1,1,1,4,1,0,1,contrato,10,44,35.9408,0
0,1,9,1,2,57,1,8,3,1,1,4,7,1,1,contrato,17,12,0,0
0,1,9,1,1,42,1,3,1,1,1,4,1,0,2,sin_contrato,9,40,0,1
0,1,9,1,1,41,1,4,2,1,1,1,1,0,0,No_aplica,12,72,0,1
0,1,9,1,2,60,1,4,5,1,1,3,2,0,0,No_aplica,12,60,0,1
0,1,9,1,1,52,1,4,1,1,1,4,2,0,0,No_aplica,12,8,348.83721,1
0,2,9,1,1,49,1,4,5,1,1,4,2,0,1,contrato,11,50,41.86047,0
0,1,9,1,1,49,1,4,6,1,1,3,7,0,0,No_aplica,10,66,0,0
0,1,9,1,1,49,1,2,6,1,1,6,1,0,0,No_aplica,6,51,0,1
0,1,9,1,1,46,1,4,2,1,1,1,4,0,1,contrato,12,48,145.34884,0
0,1,9,1,1,40,1,4,5,1,1,3,1,0,1,contrato,12,32,0,0
0,3,15,1,2,27,1,7,1,1,1,3,3,0,1,contrato,16,32,0,0
0,1,15,1,1,29,1,4,6,1,1,3,1,0,0,No_aplica,11,15,0,1
0,1,15,1,2,28,1,7,6,1,1,4,1,0,1,contrato,16,60,0,0
0,1,15,1,1,25,1,4,1,1,1,4,2,0,1,contrato,12,48,58.13953,0
0,1,15,1,1,17,1,4,6,1,1,4,1,0,2,sin_contrato,10,10,50,1
0,1,15,1,1,50,1,3,5,1,1,3,3,0,1,contrato,9,30,155.03876,0
0,1,15,1,1,49,1,3,5,1,1,1,2,0,1,contrato,9,0,0,0
0,3,15,1,1,44,1,4,6,1,1,3,1,0,0,No_aplica,12,70,19.93355,1
0,3,15,1,2,41,1,6,3,1,1,3,7,0,1,sin_contrato,15,48,0,1
0,1,15,1,1,48,1,8,6,1,1,4,4,0,1,contrato,18,30,263.56589,0
0,1,15,1,1,25,1,3,1,1,1,1,1,0,0,No_aplica,9,18,0,1
0,1,15,1,2,60,1,2,5,1,1,3,6,0,0,No_aplica,6,56,0,1
0,1,15,1,2,44,1,7,2,1,1,4,2,0,1,contrato,17,40,0,0
0,3,15,1,2,40,1,4,5,1,1,4,1,0,0,No_aplica,11,60,0,1
0,3,15,1,2,25,1,7,6,1,1,3,1,0,1,contrato,17,42,29.9557,0
0,1,15,1,1,45,1,7,5,1,1,4,7,1,0,No_aplica,17,45,0,0
0,1,15,1,2,30,1,7,1,1,1,4,2,0,1,contrato,14,45,0,0
0,1,15,1,1,76,1,3,5,1,1,4,2,0,0,No_aplica,9,14,0,0
0,1,15,1,2,28,1,3,1,1,1,2,1,0,1,contrato,9,35,37.14286,0
0,1,15,1,1,52,1,4,1,1,1,3,1,0,0,No_aplica,12,56,0,1
0,1,15,1,1,44,1,7,6,1,1,4,1,0,0,No_aplica,16,11,27.27273,1
0,1,15,1,1,34,1,3,6,1,1,4,2,0,0,No_aplica,9,4,450,1
0,3,15,1,2,21,1,4,6,1,1,3,1,0,1,sin_contrato,12,72,0,1
0,1,15,1,2,39,1,7,6,1,1,4,2,0,1,contrato,17,32,104.65116,0
0,3,15,1,1,54,1,3,5,1,1,1,2,0,2,sin_contrato,9,45,55.55556,1
0,1,15,1,2,25,1,7,5,1,1,4,2,0,1,contrato,17,40,80.23256,0
0,1,15,1,1,61,1,3,4,1,1,1,2,0,0,No_aplica,9,40,50,1
0,2,15,1,2,65,1,2,1,1,1,3,1,0,0,No_aplica,6,8,0,1
0,3,15,1,1,65,1,2,5,1,1,2,1,0,0,No_aplica,6,40,0,1
0,3,15,1,1,52,1,2,6,1,1,2,2,0,1,contrato,6,42,52.38095,0
0,2,15,1,2,65,1,2,5,1,1,3,6,0,0,No_aplica,6,35,0,1
0,1,15,1,2,29,1,4,5,1,1,4,1,0,0,No_aplica,12,20,50,1
0,2,15,1,1,29,1,4,1,1,1,3,2,0,1,contrato,12,48,36.82171,0
0,2,15,1,2,31,1,7,6,1,1,3,2,0,1,contrato,17,48,36.82171,0
0,2,15,1,1,16,1,3,6,1,1,3,1,0,2,sin_contrato,8,45,26.66667,1
0,2,15,1,1,47,1,3,5,1,1,4,1,0,1,contrato,9,48,35.41667,0
0,2,15,1,2,41,1,6,5,1,1,4,1,0,2,sin_contrato,12,36,33.33333,1
0,2,15,1,1,18,1,4,6,1,1,4,1,0,2,sin_contrato,12,7,42.85714,1
0,1,15,1,1,36,1,6,1,1,1,4,3,0,0,No_aplica,12,42,83.05648,1
0,1,15,1,1,57,1,2,5,1,1,4,2,0,2,sin_contrato,6,48,37.5,1
0,1,15,1,1,59,1,3,4,1,1,4,1,0,2,sin_contrato,9,48,31.25,1
0,2,15,1,1,45,1,3,5,1,1,4,2,0,0,No_aplica,9,60,0,1
0,2,15,1,2,44,1,2,5,1,1,4,6,0,0,No_aplica,6,27,0,1
0,2,15,1,2,59,1,3,2,1,1,4,1,0,2,sin_contrato,9,48,27.08333,1
0,2,15,1,1,26,1,7,6,1,1,3,1,0,1,contrato,17,40,0,0
0,2,15,1,1,23,1,7,1,2,1,4,2,0,2,sin_contrato,17,48,37.5,1
0,2,15,1,1,51,1,4,5,2,1,4,2,0,1,contrato,12,98,23.73042,0
0,3,15,1,2,29,1,7,1,2,1,2,2,0,1,contrato,17,45,64.44444,0
0,3,15,1,1,16,1,3,6,2,1,6,6,0,0,No_aplica,9,32,0,1
0,3,15,1,2,28,1,3,5,2,1,2,6,0,0,No_aplica,9,26,0,1
0,4,15,1,1,45,1,2,5,2,1,6,1,0,2,sin_contrato,6,42,31.42857,1
